Date,US_Eq_TR_index,CAPE,US_Eq_ret
1946-12-31,263294.91157759516,11.372779425862705,0.033980031767642416
1947-01-31,265721.5477544781,11.469296334735574,0.009216418814716798
1947-02-28,277072.31710888457,11.949565314209435,0.04271678172255089
1947-03-31,266901.3079998243,11.287903096501282,-0.03670886075949353
1947-04-30,258118.05573036853,10.900825126392672,-0.03290823988566416
1947-05-31,254621.47981963382,10.733674273688537,-0.013546421232876638
1947-06-30,264624.04376419866,11.082715855052093,0.03928405392840517
1947-07-31,282351.8337580604,11.696446553354361,0.06699236298292921
1947-08-31,277965.2643686676,11.337472355329831,-0.01553582752060867
1947-09-30,271957.06735423056,10.827463017228832,-0.021614920224234724
1947-10-31,280213.69565695984,11.132662042754784,0.03036004316069052
1947-11-30,278193.4561751222,10.97540732483907,-0.007209638619201764
1947-12-31,275096.3450061784,10.680912531969192,-0.011132940406024971
1948-01-31,272722.01920172217,10.41934265732033,-0.008630888223552846
1948-02-29,260594.91111914392,9.999761169144184,-0.04446691953247928
1948-03-31,265600.4280289384,10.186680609489677,0.01920803782505942
1948-04-30,287346.85002081824,10.779484482024625,0.08187645687645673
1948-05-31,302662.68591207935,11.241032697984442,0.05330086580086579
1948-06-30,316546.4386352909,11.583895756523846,0.0458720330237361
1948-07-31,310362.0945136945,11.134621739180938,-0.019536925287356177
1948-08-31,302649.24521276023,10.723556662478133,-0.024851131749898614
1948-09-30,300608.16655150725,10.553013689399162,-0.006744040150564734
1948-10-31,310224.70318241155,10.825409809169495,0.03199027072758032
1948-11-30,294432.432673486,10.24809620563557,-0.0509059089973235
1948-12-31,293999.1606175571,10.15965293890092,-0.0014715500327009412
1949-01-31,298816.35170294304,10.24828575803898,0.016385050471801277
1949-02-28,288900.1184264577,9.87251714057006,-0.033185042317708247
1949-03-31,293235.90219431126,9.901332491240925,0.015007898894154659
1949-04-30,294470.5561285151,9.783639867544062,0.00421044600938969
1949-05-31,293954.17791409965,9.692295086395813,-0.0017535818222521593
1949-06-30,279534.9100529547,9.067718943419532,-0.04905277401894459
1949-07-31,297054.48207279533,9.605038093363923,0.06267400381770472
1949-08-31,309454.10839361325,9.85134863807923,0.04174192637759733
1949-09-30,315255.95128043485,9.884048361738287,0.01874863745367339
1949-10-31,325217.2286439701,10.169850844772146,0.031597428448461695
1949-11-30,331607.41971824894,10.215861011650645,0.019648993077406862
1949-12-31,342413.99298653455,10.529330904131148,0.03258845437616387
1950-01-31,351436.6914111596,10.74573329974791,0.026350261991132662
1950-02-28,360319.76733940374,10.91156406673168,0.025276461295418606
1950-03-31,365292.22200198995,10.910946522976253,0.013800116211504898
1950-04-30,377679.17246949265,11.178021600956097,0.03390970220941414
1950-05-31,392480.7805460017,11.461543104586227,0.03919095665171901
1950-06-30,400994.463421186,11.554126144044288,0.021691973969631073
1950-07-31,374110.5199987905,10.539745658930993,-0.06704317858413389
1950-08-31,399020.1351443199,11.04061167026154,0.06658357307249729
1950-09-30,415492.615854519,11.3373911022773,0.041282329535178075
1950-10-31,435194.16292723606,11.66244403910526,0.04741732180293523
1950-11-30,436915.90302836907,11.542173388716297,0.003956257339372549
1950-12-31,437852.3087711178,11.306665788890761,0.0021432173474535965
1951-01-31,472966.71527555137,11.895759839437064,0.08019691983122379
1951-02-28,493376.70078901754,12.141507370682689,0.04315311173974523
1951-03-31,487919.6554621087,11.841626487283095,-0.011060606060605993
1951-04-30,497343.6893899785,11.951097197083953,0.019314724919093917
1951-05-31,500494.95082092285,11.863875406269173,0.006336184610705731
1951-06-30,494789.3540263386,11.615664857025173,-0.011399908800729719
1951-07-31,506473.4812674525,11.778190092457802,0.023614346481052095
1951-08-31,531595.7091411144,12.256989084145138,0.049602257181942555
1951-09-30,548239.5241207764,12.444953157150032,0.03130915974952675
1951-10-31,548323.834237827,12.309457904118688,0.00015378336172644502
1951-11-30,535896.3147394743,11.852030617771039,-0.022664561929223725
1951-12-31,555187.1662277844,12.147072568106777,0.03599735799207404
1952-01-31,576478.6889158692,12.527059748172292,0.03835017086715098
1952-02-29,568806.3469934172,12.364119350461088,-0.013308977538928013
1952-03-31,573077.3841252275,12.36233908739036,0.007508771929824576
1952-04-30,574260.7652558234,12.242728683266877,0.002064958700825903
1952-05-31,576921.6196862422,12.200478761945831,0.004633529907329459
1952-06-30,595662.0501613712,12.447881581789362,0.032483494872875385
1952-07-31,615716.9831463641,12.669112889622474,0.03366830735575621
1952-08-31,621138.4677467691,12.678378236328617,0.00880515683147265
1952-09-30,614252.0040621263,12.434678020425501,-0.011086841408525228
1952-10-31,604329.8387450973,12.131183558686866,-0.016153248587570723
1952-11-30,626465.6195206734,12.473469765515302,0.036628641110194815
1952-12-31,654685.3552781469,12.933964306161371,0.04504594486616087
1953-01-31,661159.298403497,13.010773447995179,0.009888632872503411
1953-02-28,656045.2893153877,12.8593468806879,-0.0077349121466764315
1953-03-31,662324.1450425942,12.834819340092494,0.009570765661252922
1953-04-30,632706.2911117835,12.163901454006801,-0.04471806464024641
1953-05-31,639057.8283961613,12.141970791867784,0.01003868204505598
1953-06-30,619205.186518315,11.624407885470085,-0.03106548577563062
1953-07-31,631054.9726207879,11.750201645310003,0.01913709116214335
1953-08-31,636727.2795655748,11.715076201734005,0.008988609853163299
1953-09-30,610577.6899100528,11.139349357262924,-0.04106874402077343
1953-10-31,632071.6688952119,11.391934765421414,0.03520269302392198
1953-11-30,649211.7016353825,11.644070268505772,0.02711722987067189
1953-12-31,661158.0802267003,11.754449184027294,0.018401360544217704
1954-01-31,681165.6122015885,12.002650554927826,0.0302613438045376
1954-02-28,699410.5813993419,12.215052485432839,0.026784924063891102
1954-03-31,717487.2000000745,12.420105295189977,0.02584550345887804
1954-04-30,749404.0163605595,12.907868184060922,0.04448416133483879
1954-05-31,782531.5569700158,13.312042238025862,0.044205181565930785
1954-06-30,792087.3576860031,13.357885903659001,0.01221139343311295
1954-07-31,827408.2497015187,13.833009564245332,0.04459216735727445
1954-08-31,847233.7578105094,14.042112347320579,0.023960974665339085
1954-09-30,870461.6927586172,14.35647414329698,0.02741620566221936
1954-10-31,894110.6884878508,14.619231935730564,0.027168335983041914
1954-11-30,932631.0543150861,15.11731169743439,0.04308232338926876
1954-12-31,978881.4480074462,15.789062002327087,0.0495913078149921
1955-01-31,1000124.2997759287,15.990781062969837,0.02170114860356498
1955-02-28,1037191.9450928089,16.437728215987118,0.03706303838951319
1955-03-31,1032681.1891478552,16.219282945537792,-0.00434900788257675
1955-04-30,1072015.8034477322,16.685266628063502,0.03808979452054806
1955-05-31,1071179.8762235262,16.5180578272578,-0.0007797713629944525
1955-06-30,1137012.8061164306,17.37009196340531,0.06145833333333339
1955-07-31,1223967.2038428143,18.45403190663288,0.07647618149824043
1955-08-31,1220343.4934909514,18.222326463047757,-0.002960627000858973
1955-09-30,1279160.4259488587,18.843960654261316,0.04819703040301704
1955-10-31,1218738.0061843244,17.772325789386095,-0.047235998346113695
1955-11-30,1304871.926469298,18.8355592882739,0.07067468139001054
1955-12-31,1321031.6307125587,18.942369035813577,0.012384130515387337
1956-01-31,1289561.1651877225,18.292585385418892,-0.023822643450150505
1956-02-29,1301877.4722769067,18.266116815127784,0.009550773876934482
