Year,S&P 500 (includes dividends),US Small cap (bottom decile),3-month T.Bill,US T. Bond (10-year), Baa Corporate Bond,Real Estate,Gold*,S&P 500 (includes dividends)3,US Small cap (bottom decile) Cum Value,3-month T.Bill4,US T. Bond5, Baa Corporate Bond2,Real Estate2,Gold2,Stocks - Bills,Stocks - Bonds,Small Cap Premium (S&P 500 minus Bottom Decile),Stocks - Baa Corp Bond,Historical ERP,Inflation Rate,S&P 500 (includes dividends)2,US Small cap (bottom decile)22,3-month T. Bill (Real),!0-year T.Bonds,Baa Corp Bonds,Real Estate3,Gold,S&P 500 (includes dividends)3.1,US Small cap (bottom decile)22.1,3-month T.Bill4.1,US T. Bond5.1, Baa Corporate Bond2.1,Real Estate2.1,Gold2.1,Stocks minus T. Bills,Stocks minus T.Bonds
1960,0.00336535314743695,-0.035699999999999996,0.028729718875502006,0.11639503690963365,0.06663187163303434,0.007658643326039272,0.004843304843304974,1614.366327651135,96.43,154.14724097121606,239.52823965399477,470.33063055720703,261.2976470893327,170.8817829457364,-0.025364365728065056,-0.1130296837621967,-0.03906535314743695,-0.06326651848559739,0.061119788031217315,0.0136054,-0.010102596979616685,-0.048643584574431076,0.014921308504771025,0.10140991445944691,0.05231470908998137,-0.005866934680853975,-0.008644483500872324,937.1993614567333,3508.61026561845,89.48817460702146,139.05500220708922,273.0443264838788,151.69294837719738,99.20319515976718,-0.02502390548438771,-0.1115125114390636
1961,0.2663771295818275,0.2945,0.023524899598393576,0.020609208076323167,0.051,0.009771986970684043,-0.0005670541536717533,2044.3965961044005,129.45,157.77353933843332,244.46472698517934,494.31749271562455,263.85104429216005,170.7848837209302,0.24285222998343395,0.24576792150550436,0.028122870418172463,0.21537712958182753,0.06617359182997262,0.006711399999999999,0.25793462712533866,0.28587001200145346,0.01670140975695089,0.013805156151329268,0.04399334307727121,0.003040183085921244,-0.0072299311934599375,1178.9355292961814,4511.616724359219,90.98275327953489,140.9746782261815,285.05645921418653,152.15412271310726,98.48596288459068,0.24123321736838776,0.2441294709740094
1962,-0.08811460517120888,-0.0978,0.027723694779116466,0.05693544054008462,0.06495327993606576,0.003225806451612634,-0.0005673758865248901,1864.2553972252979,90.22,162.14760478727297,258.383433912592,526.4250351972767,264.70217669310244,170.687984496124,-0.11583829995032535,-0.14505004571129348,-0.009685394828791119,-0.15306788510727465,0.05968346537898994,0.0133333,-0.10011306760688599,-0.10967102334444156,0.014201047946530876,0.04302842957996611,0.05094077134943231,-0.009974500540332887,-0.013717772707681597,1060.9086769475928,4016.823101260846,92.27480372116496,147.04059724079514,299.5774551246952,150.6364613338915,97.1349548308427,-0.11431411555341686,-0.1431414971868521
1963,0.22611927099841514,0.19649999999999998,0.03156024096385542,0.016841620739546127,0.054644805711862345,0.02143622722400873,-0.003973885892704865,2285.7994686007432,119.64999999999999,167.2650222660713,262.7350297119295,555.1914289674921,270.3763926993855,170.00968992248062,0.1945590300345597,0.20927765025886902,-0.02961927099841516,0.1714744652865528,0.06361899391151482,0.0164474,0.20627911586808634,0.1771391220047389,0.014868296149761706,0.0003878417511284926,0.03757932354577531,0.004908101711912138,-0.020090843749223986,1279.7519808451234,4728.359618666545,93.64677283005237,147.097625723516,310.83537323784606,151.37580040764075,95.18343163074832,0.19141081971832463,0.20589127411695785
1964,0.16415455878432425,0.2325,0.035457370517928286,0.037280648911540815,0.05161739272285027,0.012591815320041944,0.00028498147620403813,2661.023871838341,123.25,173.1958001352489,272.5299621113832,583.8489629928675,273.7809223031553,170.0581395348837,0.12869718826639598,0.12687390987278344,0.06834544121567576,0.11253716606147399,0.06526777744265821,0.0097087,0.15296080818588997,0.22064908423587903,0.025501088103854208,0.02730683504216702,0.04150572608005687,0.002855393164426401,-0.009333106195674068,1475.503878112687,5771.667838463229,96.03486743463316,151.11439632424248,323.73682109544836,151.8080378333843,94.29507455526986,0.12745972008203577,0.12565397314372295
1965,0.12399242477876114,0.4524,0.03949076305220883,0.007188550935926234,0.03190009462253881,0.01658031088082912,0.0005698005698004938,2990.9706741017444,145.23999999999998,180.03543444002773,274.48905762558695,602.4738001576111,278.32029510818177,170.1550387596899,0.08450166172655231,0.11680387384283492,0.32840757522123887,0.09209233015622234,0.06661794168987445,0.0192308,0.10278498724603002,0.4249961833963414,0.019877698998312043,-0.011815036460901651,0.012430250952520927,-0.0026004798120022876,-0.01830890454860623,1627.1635254059674,8224.604641641512,97.94381962284159,149.32897422190442,327.76095102423614,151.4132640956989,92.56863503583372,0.08290728824771798,0.11460002370693168
1966,-0.0997095423563779,-0.0947,0.048557199999999995,0.029079409324299622,-0.03445361597577637,0.012232415902140525,0.0002847380410024858,2692.7423569857124,90.53,188.77745103721907,282.47103728732264,581.7163992115142,281.72482471195156,170.20348837209303,-0.14826674235637788,-0.12878895168067753,0.005009542356377891,-0.06525592638060153,0.061123719679815336,0.0345912,-0.12981044334842384,-0.12496839331322351,0.013499051606083778,-0.005327505855163173,-0.06673632636327886,-0.021611225861827732,-0.03315943723375714,1415.9407067726345,7196.789013939092,99.26596829842728,148.5334232373917,305.8873892275441,148.1410378468502,89.49911119254843,-0.14330949495450762,-0.12448293749326067
1967,0.23802966513133328,1.1587,0.04293453815261044,-0.015806209932824666,0.008952266148446825,0.023162134944612278,-0.005123825789923098,3333.6949185039784,215.87,196.8825237111291,278.0062407720165,586.9240792401719,288.250173119177,169.33139534883722,0.19509512697872283,0.25383587506415795,0.9206703348686668,0.22907739898288645,0.06573283877673952,0.030395099999999998,0.20150965889815775,1.0950216087013613,0.012169543656225246,-0.044838441033759446,-0.020810302622317534,-0.007019603504896055,-0.034471171097303466,1701.2664356144044,15077.42849746696,100.47398983321247,141.87341609801948,299.52178008936824,147.10114649836152,86.4139720175735,0.1893401152419325,0.2463480999319172
1968,0.10814862651601535,0.6069,0.053376,0.032746196950768365,0.04845146224309746,0.04133858267716528,0.12474964234620889,3694.2294451636035,160.69,207.39132529673435,287.1098878858797,615.3614091050417,300.16602673237134,190.45542635658916,0.05477262651601535,0.07540242956524698,0.49875137348398463,0.059697164272917894,0.06596627828748769,0.0471976,0.05820394022676845,0.5344763968137436,0.005899937127434196,-0.013800072736255053,0.0011973501878703718,-0.00559494915079517,0.07405674186629985,1800.2868455427126,23135.958154009957,101.06678005617088,139.91555263652583,299.88041254902953,146.27812306367952,92.8135092369206,0.05230400309933425,0.0720040129630235
1969,-0.08241371076449064,-0.3295,0.06668467741935484,-0.050140493209926106,-0.02025164250792147,0.06994328922495274,0.05011447468837438,3389.7742881722256,67.05,221.22114892371957,272.7140565018351,602.8993298346757,321.16062595561846,200,-0.14909838818384546,-0.03227321755456453,-0.24708628923550938,-0.06216206825656917,0.06333387273419877,0.0619718,-0.13595983505822917,-0.3686273025328921,0.004437855524369594,-0.10556993435223616,-0.0774252597930769,0.007506309701399427,-0.011165386229300633,1555.5201429652257,14607.412308183397,101.51529982437341,125.14467692983095,276.66209370056583,147.37613195793492,91.77721055899362,-0.14039769058259877,-0.03038990070599301
1970,0.03561144905496419,-0.18780000000000002,0.06391,0.16754737183412338,0.05649567656988873,0.08215547703180204,-0.09447674418604646,3510.489062543298,81.22,235.35939255143447,318.4065799309402,636.9605353772182,347.5457303848344,181.1046511627907,-0.028298550945035805,-0.1319359227791592,-0.2234114490549642,-0.02088422751492454,0.05897256666631501,0.0557029,-0.019031349582383283,-0.23065476091805748,0.0077740621911712715,0.10594313213890327,0.000750946663013563,0.02505683846449802,-0.14225559500314577,1525.9164953420157,11238.143114607865,102.30448607856349,138.40289597428838,276.8698521766126,151.06891188992745,78.72138886319499,-0.026805411773554555,-0.12497448172128656
1971,0.14221150298426474,0.15960000000000002,0.0433425702811245,0.09786896619712297,0.1400146617421994,0.0424489795918368,0.1669341894060994,4009.720988337403,115.96,245.5604735644178,349.56870273914296,726.1443492811896,362.29869200117025,211.33720930232556,0.09886893270314023,0.04434253678714177,0.017388497015735277,0.002196841242065345,0.05866063680987854,0.0326633,0.10608317636955311,0.12292167253353536,0.010341483309346255,0.06314320088369851,0.10395582155597016,0.009476157031858001,0.13002388039363777,1687.7905640425931,12619.554462426699,103.36246621381619,147.1420978376785,305.65208512371237,152.5004646216283,88.9570493131641,0.09574169306020686,0.0429399754858546
1972,0.18755362915074925,0.0016,0.0406184,0.02818449050444969,0.11409093579389698,0.029757243539545897,0.4878496102705183,4761.7587115820115,100.16000000000001,255.53474710384677,359.42111852214714,808.990837612131,373.079702413108,314.43798449612405,0.14693522915074925,0.15936913864629956,-0.18595362915074926,0.07346269335685227,0.06080430372818957,0.0340633,0.14843417143877868,-0.03139391950183312,0.006339167050992023,-0.0056851543764778745,0.07739142835249746,-0.004164209734988211,0.43883803851323067,1938.3163579784443,12223.377185484276,104.01769815394809,146.30557229619248,329.3069365703556,151.8654207022607,127.99478634567778,0.14209500438778666,0.15411932581525656
1973,-0.14308047437526472,-0.38799999999999996,0.07035443548387096,0.036586646024150085,0.043180404854323576,0.034220532319391594,0.7295839753466871,4080.444016268308,61.20000000000001,273.51274998285163,372.57113175912104,843.9233895036613,385.84668842724477,543.8468992248062,-0.21343490985913569,-0.1796671203994148,-0.24491952562473523,-0.18626087922958828,0.054960045718843054,0.0870588,-0.21170821152937158,-0.43701297482712065,-0.015366569422122445,-0.04643001277929948,-0.04036432541245838,-0.04860663257646092,0.5910675442273103,1527.9588684527027,6881.602759221835,102.41930297413607,139.51260270479753,316.01468422205,144.48375399711625,203.64835038491682,-0.19634164210724914,-0.1652781987500721
1974,-0.2590178575089697,-0.26899999999999996,0.07845783132530121,0.019886086932378574,-0.04380719797719167,0.10073529411764692,0.6614699331848553,3023.5361494891954,73.10000000000001,294.9719671863255,379.98011367377757,806.9534705020917,424.71506807028334,903.5852713178294,-0.3374756888342709,-0.2789039444413483,-0.009982142491030244,-0.21521065953177804,0.046417018581159875,0.1233766,-0.34039738544399956,-0.34928322345329244,-0.03998549433440113,-0.09212450487897073,-0.1488225747066404,-0.020154688892712547,0.4789963874847092,1007.8456645654306,4477.974364955761,98.32401651533044,126.6600732562415,268.9845652710186,141.57172888525315,301.19517453651224,-0.30041189110959843,-0.24827288056502883
1975,0.36995137106184356,0.5968,0.05786385542168675,0.03605253602603384,0.11049964074144952,0.06773709374926429,-0.24798927613941024,4142.097493447771,159.68,312.0401824490456,393.6793604111778,896.1215390876388,453.4840324528853,679.5058139534883,0.3120875156401568,0.33389883503580975,0.22684862893815644,0.25945173032039404,0.051706756781676244,0.0693642,0.2810896148027431,0.4932237305120182,-0.01075437589767203,-0.031150906280541624,0.038467194564255625,-0.001521564169378209,-0.29676837520782007,1291.1406141987422,6686.617586376427,97.26660308195567,122.71449718474979,279.33164687808056,141.35631841518443,211.80997196887571,0.2918439907004151,0.3122405210832847
1976,0.23830999002106662,0.48619999999999997,0.049766000000000005,0.1598456074290921,0.19752813987098014,0.08177834856840671,-0.04099821746880572,5129.200705777594,148.62,327.56917416880475,456.607276908399,1073.1307598019398,490.569207729024,651.6472868217054,0.18854399002106662,0.07846438259197452,0.24789000997893335,0.04078185015008648,0.05219658803895011,0.0486486,0.1808626741322752,0.4172526430684216,0.0010655619051034293,0.10603838829241008,0.1419727636798258,0.031592802935517916,-0.08548794845938446,1524.659758363515,9476.62644747978,97.37024666883862,135.72694468633415,318.98913276859884,145.82216072656567,193.70277200201681,0.17979711222717176,0.07482428583986511
1977,-0.06979704075935232,0.3029,0.05260963855421687,0.012899606071070449,0.09954662852090639,0.14654841300324728,0.2263940520446095,4771.197675053536,130.29,344.8024700233289,462.49733090970153,1179.9573089023015,562.4613465899728,799.1763565891472,-0.12240667931356919,-0.08269664683042277,0.37269704075935234,-0.1693436692802587,0.04926676135704655,0.06701030000000001,-0.12821557651257187,0.22107537293688728,-0.013496272196981574,-0.050712438229443046,0.030492984482817453,0.0745429664580064,0.1493741457271871,1329.1746284594185,11571.675173539943,96.05611131590874,128.8439003878574,328.7160634442991,156.69217716244006,222.63695809480618,-0.1147193043155903,-0.07750313828312883
1978,0.0650928391167193,0.2889,0.07178306451612904,-0.007775806907508648,0.03137584977169086,0.15723596053112443,0.3701121551985451,5081.768477709861,128.89,369.5534479743342,458.9010409693096,1216.979472163429,650.9004966826768,1094.9612403100775,-0.0066902253994097355,0.07286864602422795,0.22380716088328068,0.03371698934502844,0.04974189891320324,0.0901771,-0.023009344888349492,0.18228497002918154,-0.016872520514209066,-0.08985045357080856,-0.05393733754663266,0.06151189612323038,0.25677943079023136,1298.591191016352,13681.017635736096,94.43540260721592,117.26721749817632,310.9859941733036,166.3306100873789,279.8055494672591,-0.006136824374140426,0.06684110868245907
1979,0.18519490167516386,0.4169,0.10054274193548388,0.006707203124723546,-0.020091101436615355,0.13742466907023854,1.2654867256637168,6022.886091275286,141.69,406.7093649253859,461.9789834652378,1192.5290141419148,740.3502820369475,2480.6201550387595,0.08465215973967999,0.17848769855044033,0.23170509832483613,0.20528600311177922,0.052132252828986925,0.13293939999999999,0.046123827695606634,0.2506405903087139,-0.02859522589161967,-0.111420078492527,-0.13507386311802316,0.003958966446253598,0.9996539317669744,1358.487187357823,17110.035971980917,91.73500093749654,104.20129491992928,268.9799145647164,166.98910739169972,559.5142671224232,0.0747190535872263,0.15754390618813363
1980,0.3173524550676301,0.4192,0.1139188,-0.02989744251999403,-0.033156783371910456,0.07396867263598716,0.15185546875,7934.263778934181,141.92000000000002,453.04120772644796,448.16699336164055,1152.9885879552935,795.1130096848992,2857.315891472868,0.20343365506763011,0.34724989758762415,0.10184754493236992,0.35050923843954057,0.05731870525758964,0.125163,0.17081032265336682,0.2613283586467028,-0.009993396512327446,-0.1378115371017301,-0.14070830926000089,-0.04549947639943075,0.023723201660559523,1590.5308221508774,21581.373588924733,90.81825669906941,89.84115429902313,231.13220556141567,159.39119044096907,572.7877369133287,0.18080371916569427,0.30862185975509693
1981,-0.04702390247495576,-0.0429,0.14036184738955823,0.08199215335892354,0.08462399480891206,0.050950062475763724,-0.3259855871131836,7561.163732783006,95.71,516.6309085865288,484.91317021175587,1250.559088237157,835.6240672036374,1925.8720930232555,-0.187385749864514,-0.12901605583387932,0.004123902474955761,-0.13164789728386783,0.05373099046864449,0.0892236,-0.12508680722209453,-0.12130071364594008,0.04694926495308982,-0.00663908369326216,-0.004222829170326348,-0.03513836601064857,-0.3811973841855645,1391.576399819691,18963.53757112852,95.08210709541174,89.24469135653264,230.15617374156906,153.7904444523813,354.44254990839846,-0.17203607217518435,-0.11844772352883237
1982,0.20419055079559353,0.2685,0.1109,0.32814549486295586,0.2905245565590866,0.005637209683701183,0.15622641509433977,9105.081920035633,126.85,573.9252763487748,644.0352424164572,1613.8772127981929,840.3346552872115,2226.7441860465115,0.09329055079559354,-0.12395494406736232,0.06430944920440648,-0.08633400576349307,0.05103868869213968,0.0382979,0.1597736553214577,0.2217110330281895,0.06992415182579093,0.2791564876158912,0.24292320783764132,-0.03145599188469794,0.11357868979060792,1613.9136478779574,23167.96307589231,101.73064278786742,114.15792593398658,286.06644977050854,148.9528134797431,394.6996703330365,0.08984950349566678,-0.11938283229443347
1983,0.22337155858930619,0.3486,0.0895,0.032002094451429264,0.16194289622798344,0.04749480207101797,-0.16797214969538743,11138.898259597305,134.86,625.29158858199,664.6457190743178,1875.2331627950778,880.2461834134947,1852.7131782945733,0.1338715585893062,0.19136946413787692,0.12522844141069384,0.061428662361322744,0.05340283065456397,0.0379098,0.17868774202662507,0.2993421971735888,0.04970586075976913,-0.00569192578061295,0.11950277011353339,0.009234908535421749,-0.1983620828085325,1902.3002334432233,30103.11204706649,106.78725195328298,113.50814749230162,320.25218295462827,150.32837908832227,316.4062216419342,0.12898188126685595,0.18437966780723802
1984,0.0614614199963621,-0.145,0.0992,0.13733364344102345,0.15619207332454216,0.04678134973145487,-0.193776150627615,11823.510763827162,85.5,687.3205141693234,755.9239372722727,2168.1297184589794,921.4252879695398,1493.7015503875966,-0.037738580003637896,-0.07587222344466135,-0.20646141999636208,-0.09473065332818006,0.05121212631805139,0.0394867,0.02113997225396158,-0.17747865364703574,0.057444987030617956,0.09413005807676367,0.11227211788716684,0.0070175498459525976,-0.2244019578390133,1942.5148075969178,24760.452250367267,112.92164425677464,124.19267600793782,356.2075737929328,151.38331598183584,245.4040460330394,-0.036305014776656375,-0.07299008582280209
1985,0.3123514948576895,0.2451,0.07719999999999999,0.2571248821260641,0.23862641849916477,0.07471371207614519,0.0600064871878041,15516.60202537456,124.51,740.3816578631951,950.2907905396761,2685.5027480164476,990.2683916345752,1583.333333333333,0.2351514948576895,0.05522661273162538,-0.06725149485768947,0.07372507635852471,0.05128436510258161,0.0379867,0.26432399842665566,0.19953367417906231,0.03777822972105516,0.21111848747779138,0.1932970032266932,0.03538293128047321,0.0212139396273614,2455.9680885439207,29700.99626221828,117.18762407398634,150.41204592255303,425.06143033375787,156.7397014482313,250.61003264989452,0.2265457687056005,0.053205510948864276
1986,0.18494578758046187,0.0209,0.061500000000000006,0.24284215141767618,0.2214614600547623,0.09612357509816483,0.18956548347613222,18386.332207530046,102.08999999999999,785.9151298217816,1181.0614505867354,3280.238107573247,1085.4565297452002,1883.4786821705422,0.12344578758046187,-0.057896363837214304,-0.16404578758046187,-0.03651567247430043,0.04966356559973906,0.010979000000000001,0.17207754817900445,0.009813260216087416,0.04997235353058782,0.22934517078759908,0.20819666882770305,0.08421992454656801,0.17664707523710388,2878.5850556264345,29992.45986721647,123.0437654536212,184.90832228317316,513.557804176385,169.94030727765295,294.8795619425735,0.12210519464841663,-0.05726762260859464
1987,0.05812721641821871,-0.14,0.0596,-0.04960508937926228,0.011171968043818023,0.07849387703572619,0.24527331189710622,19455.07851889441,86.0,832.75567155916,1122.4747917679792,3316.8848228871693,1170.658221118646,2345.4457364341083,-0.0014727835817812882,0.107732305797481,-0.19812721641821873,0.04695524837440069,0.05069359043750721,0.0443439,0.013198062839471447,-0.1765164712505144,0.014608310538319902,-0.0899598201121895,-0.031763418119435616,0.03269993441406238,0.1923977455099859,2916.5768020793557,24698.296687332746,124.8412269891719,168.27400287333214,497.2454529138313,175.4973441799378,351.61372485729686,-0.0014102476988484547,0.10315788295166095
1988,0.16537192812044688,0.17149999999999999,0.0689,0.08223595843484167,0.15681384703221346,0.07221035380878682,-0.1525511258004545,22672.402365298665,117.15,890.1325373295861,1214.7825820879684,3837.018292126868,1255.1918654547885,1987.645348837209,0.09647192812044687,0.0831359696856052,0.00612807187955311,0.008558081088233416,0.051199933578993884,0.0441941,0.11604914078756723,0.12191785033070013,0.0236602562684467,0.03643178833785976,0.10785326888191893,0.026830503839072595,-0.18841825078350316,3255.0430340016155,27709.459926282205,127.79500241260303,174.40452572877777,550.8750004472583,180.20602634670468,285.363281868213,0.09238888451912053,0.07961735244970747
1989,0.31475183638196724,0.0696,0.0839,0.17693647159446219,0.16312115752422615,0.04394284700519946,-0.028397318708104802,29808.58264496728,106.96,964.8146572115384,1429.7219259170236,4462.917157380232,1310.3485695606391,1931.2015503875966,0.23085183638196724,0.13781536478750506,-0.24515183638196725,0.1516306788577411,0.05240982169336883,0.04647300000000001,0.25636479525221123,0.02209994906700885,0.03576489789989812,0.12466969677618267,0.11146790937198214,-0.0024177909939392395,-0.0715453898075773,4089.5214749505762,28321.837579327363,132.365577626007,196.14748506777843,612.279885072404,179.77032583915005,264.94685463018214,0.2205998973523131,0.13169509847602856
1990,-0.03064451612903212,-0.2777,0.0775,0.06235375333553336,0.056477750205500804,-0.0068630142358537816,-0.031108881083793394,28895.113053319994,72.22999999999999,1039.5877931454324,1518.8704542240573,4714.972677782596,1301.3556286738137,1871.1240310077515,-0.10814451612903211,-0.09299826946456548,-0.24705548387096787,-0.08712226633453292,0.049979953137364364,0.061062599999999995,-0.08642950578884989,-0.3192673080740006,0.01549145168249244,0.0012168493503901257,-0.0043209983977376965,-0.06401659453066566,-0.08686714721995992,3736.0661549577094,19279.600735666445,134.4161125762255,196.3861670075638,609.6342246700391,168.26204178125954,241.9316772035568,-0.10192095747134233,-0.08764635513924002
1991,0.3023484313487976,0.4607,0.0554,0.15004510019517303,0.16400049125760602,-0.001684831253619734,-0.08557742102537547,37631.50515863746,146.07000000000002,1097.1809568856893,1746.769523711594,5488.230513205132,1299.1630640385501,1710.9980620155034,0.24694843134879757,0.15230333115362454,0.15835156865120242,0.13834794009119156,0.0513850639844049,0.0306428,0.2636273511528897,0.417270852714442,0.024021125456850534,0.11585226248625902,0.1293927355409712,-0.0313664746443868,-0.11276479205538092,4720.995379121172,27324.416174631966,137.64493887984113,219.1379487763944,688.5164646794944,162.9842547141149,214.65030193208818,0.23960622569603918,0.1477750886666307
1992,0.07493727972380064,0.2534,0.0351,0.09361637316207942,0.13682874000406886,0.008174674331522747,-0.057341073198357684,40451.507787137925,125.34,1135.692008472377,1910.2957512715263,6239.178179178875,1309.7832989906085,1612.8875968992243,0.03983727972380064,-0.018679093438278782,0.17846272027619936,-0.06189146028026822,0.050319857010869606,0.0290065,0.04463604430467716,0.2180681074414983,0.005921731301016919,0.06278859575919049,0.10478285608892546,-0.020244600659448886,-0.08391353523846312,4931.721938025801,33282.99989677782,138.46003522283246,232.89731285761363,760.6611863128617,159.68470356364975,196.63823625696315,0.03871431300366024,-0.018152551454513333
1993,0.0996705147919488,0.2556,0.030699999999999998,0.14210957589263107,0.1644459431669278,0.0215657041222026,0.17677981375788532,44483.33039239249,125.56,1170.5577531324789,2181.7670703142176,7265.185719440461,1338.0296980808423,1898.0135658914724,0.0689705147919488,-0.04243906110068227,0.1559294852080512,-0.06477542837497899,0.04897593793175847,0.027484099999999997,0.07025550545448711,0.22201404381829382,0.0031298781168487277,0.11155936709155023,0.13329826044697723,-0.005760085122287872,0.1453022132000732,5278.202555542786,40672.29329426532,138.89339825713452,258.8791896773318,862.0559992379002,158.76490607839582,225.21020718485877,0.06712562733763838,-0.04130386163706312
1994,0.013259206774573897,-0.047599999999999996,0.0437,-0.08036655550998592,-0.012313818260180243,0.02515586394070124,-0.02169751116783658,45073.144068086905,95.24000000000001,1221.7111269443683,2006.4259659479505,7175.723542864814,1371.6889911143815,1856.8313953488368,-0.030440793225426106,0.09362576228455982,-0.06085920677457389,0.02557302503475414,0.0497186361717199,0.026749000000000002,-0.013138355357956155,-0.07241205007260776,0.01650939031837395,-0.10432496696854432,-0.038045148580792554,-0.001551631469130843,-0.04718437628654759,5208.855654716793,37727.12915567319,141.1864435816069,231.87162676540063,829.2589506619307,158.51856145393097,214.58380402547706,-0.029647745676330106,0.09118661161058816
1995,0.3719519890260631,0.3212,0.056600000000000004,0.23480780112538907,0.20087516571052572,0.017920027972726515,0.009784735812133016,61838.18965587012,132.12,1290.8599767294195,2477.5504351330737,8617.148198630703,1396.2696962050322,1874.9999999999995,0.3153519890260631,0.137144187900674,-0.050751989026063093,0.17107682331553736,0.05079145111941363,0.0253841,0.33798835872924404,0.28849277066028245,0.030443128579817236,0.20423927104524942,0.17114666173439375,-0.007279293707863621,-0.015213191025555073,6969.388228312064,48611.13317485167,145.48460063728888,279.2289187920422,971.1838517810864,157.36465828695978,211.3192996238472,0.3075452301494268,0.13374908768399463
1996,0.2268096601886579,0.1479,0.051500000000000004,0.01428607793401844,0.05279603494002166,0.02425380000735955,-0.04586563307493541,75863.6884383998,114.78999999999999,1357.3392655309847,2512.944913734846,9072.099456008953,1430.1345421731257,1789.0019379844957,0.1753096601886579,0.21252358225463946,-0.07890966018865789,0.17401362524863623,0.05304503967737495,0.0332248,0.18735986610915445,0.11098765728426185,0.017687535181114766,-0.018329720759685197,0.01894189429059545,-0.008682524841293393,-0.076547168704173,8275.171873631329,54006.368963861714,148.05786462937135,274.11073068255524,989.5799136382572,155.9983357322416,195.1434055450929,0.16967233092803968,0.20568958686883965
1997,0.33103653103653097,0.2206,0.052000000000000005,0.09939130272977531,0.11297255528327496,0.04022038567493125,-0.21408259986459044,100977.34069068384,122.05999999999999,1427.920907338596,2762.7097823991153,10096.997713338293,1487.6551050263702,1406.007751937984,0.279036531036531,0.23164522830675566,-0.11043653103653098,0.218063975753256,0.05531558490330357,0.017023999999999997,0.3087562643915296,0.20016833427726377,0.03439053552325233,0.08098855359340118,0.0943424690894954,0.02280810057081384,-0.22723809847613274,10830.183028531592,64816.73387972123,153.14965388240464,296.3105622849657,1082.93932605226,159.55636146250214,150.79938913886917,0.27436572886827726,0.2277677107981284
1998,0.28337953278443584,-0.13470000000000001,0.049100000000000005,0.14921431922606215,0.08104446384419747,0.06442289977892424,-0.008270158511371362,129592.25231742462,86.53,1498.0318238889208,3174.945641798982,10915.30347945188,1583.494160763089,1394.37984496124,0.23427953278443583,0.13416521355837369,-0.4180795327844359,0.20233506894023837,0.056306048135548625,0.016119,0.2630208989148277,-0.1484265130363669,0.03245781251999014,0.13098398831835856,0.06389553176763485,0.0475376405508845,-0.024002265985943905,13678.747504108082,55196.21208354806,158.1205566356211,335.12250151390595,1152.1343101624532,167.14129442131357,147.17986209024016,0.23056308639483758,0.13203691059646916
1999,0.20885350992084475,0.3771,0.0478,-0.08254214796268576,0.009706033412973908,0.07679326720249358,0.00851285615010422,156658.0490724665,137.71,1569.6377450708114,2912.878808860126,11021.247779736192,1705.0958509641573,1406.2499999999995,0.16105350992084475,0.2913956578835305,0.16824649007915524,0.19914747650787085,0.05963469481832018,0.026845599999999997,0.17724953967845303,0.3410974347068343,0.0204065732959271,-0.10652794145749434,-0.01669147395385051,0.04864184761807788,-0.017853457082443236,16103.299202589027,74023.49843078067,161.3472553641987,299.42259129154354,1132.9034903330391,175.2713557952434,144.55219273901216,0.15684296638252593,0.28377748113594736
2000,-0.09031818955249278,-0.0913,0.06,0.16655267125397488,0.0937835962329473,0.09292559924453991,-0.05443583118001727,142508.97770141574,90.86999999999999,1663.8160097750601,3398.0265555148762,12054.860031494236,1863.5429046843803,1329.6996124031002,-0.15031818955249276,-0.25687086080646765,-0.0009818104475072253,-0.18410178578544006,0.055111895842923087,0.0338681,-0.12011811714907628,-0.12106776483383141,0.025275854821325883,0.12833800680567942,0.05795274680875351,0.057122856624108875,-0.08541121558931675,14169.001222485811,65061.63893058543,165.4254451666036,337.8498898504918,1198.558359467063,185.28335632264827,132.20581424107192,-0.14539397197040216,-0.2484561239547557
2001,-0.11849759142000185,0.3214,0.0348,0.055721811892492555,0.0859664074029726,0.06676042356055589,0.007469484423392236,125622.00708807123,132.14000000000001,1721.7168069152322,3587.37075204697,13091.173040147482,1987.9538183243783,1339.631782945736,-0.15329759142000185,-0.17421940331249441,0.43989759142000184,-0.20446399882297445,0.051665345512908356,0.0155172,-0.13196703258202003,0.30120888154331626,0.018988156970654924,0.039590281575233366,0.06937273677193523,0.050460222200624516,-0.007924745712438619,12299.160176503345,84658.78242424215,168.56656948636754,351.2254621198344,1281.705633044174,194.6327956527666,131.15811678150553,-0.15095518955267495,-0.1715573141572534
2002,-0.219660479579127,-0.0361,0.016399999999999998,0.15116400378109285,0.12056324507730691,0.0956098401619836,0.2556962025316456,98027.81676541301,96.39,1749.9529625486418,4129.65207797358,14669.487343736215,2178.021765143777,1682.1705426356584,-0.23606047957912699,-0.37082448336021984,0.183560479579127,-0.3402237246564339,0.045325449773477855,0.0237691,-0.23777781491854666,-0.05847910432147252,-0.007198009785605031,0.12443714484163748,0.09454685150910191,0.07017279595758819,0.22654239372105067,9374.692744401173,79708.01265512605,167.3532256696788,394.9309558217113,1402.886865209981,208.29072310876313,160.87099051313288,-0.23057980513294163,-0.36221495976018414
